replicate_1,replicate_2,replicate_3,replicate_4,replicate_5,replicate_6,replicate_7,replicate_8,replicate_9,replicate_10
0.6245401188473625,0.28142918568673425,0.8920316461542878,0.3016817211686077,0.3531238688359326,0.9481617140197451,0.41893506307216455,0.7825894325515859,0.9572386343133986,0.4578862551460273
1.2007143064099162,0.8864104112637804,0.33413996499504883,0.781354631568148,1.1525529066795666,0.7860963663441204,0.5285903390319586,0.3018235368224269,0.40253904291426135,0.2765322038738197
0.9819939418114051,0.5643559810763267,0.41162871409461377,0.7906351216101065,0.7552523724478571,0.5595276162863277,0.4270104842767468,0.5866042781939206,0.8262883601668132,0.4314354350897973
0.8486584841970366,0.7585706911647028,1.1485541885270791,0.8874299014982066,1.0764574661077417,1.0637950197069488,0.3387025337570556,0.38441467693897424,0.8567150463828559,0.8330415609696922
0.4060186404424365,1.1575664739260931,0.8564290596595899,0.9760913337226615,0.5700496010306118,0.9347311725538793,0.3706358711006008,0.31337497047276774,0.674130671302386,0.671424550592498
0.40599452033620265,0.49929222914887494,0.25919705161662965,1.2258520794625345,1.1455232284962005,0.4126169393448913,0.7107787680327258,1.2399602323899452,0.9864442356247228,1.1426717110769748
0.30808361216819946,0.6603829230356297,0.3514715428660321,0.7663003483011953,0.6392016787341631,1.1609271844938425,0.4563337184057925,0.572353844974723,1.1843670147690148,1.067443561738441
1.116176145774935,1.0055511385430487,0.9135017691080558,0.572956472941246,0.26083765148029836,1.072537242923169,0.6142698610480755,1.0598744458546348,1.1755685129067763,0.591817351697876
0.8511150117432088,0.47879816549162246,0.2550615838462187,1.0451861947687036,1.1553819764192637,1.199799913291924,0.7534172708548569,0.5046406547637639,0.7008393714041321,0.5094234334312925
0.9580725777960455,0.326979909828793,0.41080805141749865,0.5208322512620742,0.34128667678613356,0.97571950838836,0.9403948286293653,0.9315027222239293,0.36323804584075525,0.6296924081672669
0.27058449429580245,0.539751452913768,0.7987337893665861,0.6889714207056361,0.5693136375904149,0.8634151959357899,0.28931213984109894,1.0102278598896866,1.2348411989623345,0.8402949425148077
1.2199098521619942,0.4112212872540044,0.9418951976926933,0.32845638134226596,1.200061967050805,0.6682430362906189,1.0494103989090426,0.8456387406078443,1.088898086445934,0.5180636408228763
1.0824426408004217,1.179697652342573,0.9019612595026005,0.2753507434154575,1.200607146937556,1.1827284833540133,0.8779003894909078,0.7215761885501584,0.37466268120326685,0.874148907849134
0.46233911067827616,1.058120379564417,0.4742693094605598,1.212648414677925,0.8234378881232861,1.1160638895004085,0.3317590319488719,0.6618409141472685,1.1708418826173723,0.6594116521912404
0.4318249672071006,0.8834037565104235,0.9621792213475359,1.0859801205122057,0.8818372121697993,0.2952186701061894,1.1235786241067771,0.5988682665429953,1.1198963620621283,0.8020471808519802
0.4334045098534338,1.1214605901877177,0.48724908749680007,0.945974206093698,0.6984455219783198,0.276366974497252,1.1708724005318132,1.1795291442478257,0.7688380571260721,0.6861265291353167
0.5542422429595377,1.0536720768991144,0.5753996981592677,0.6589529444142699,0.5432107716980645,0.6264633668780496,0.31107795985486375,1.0806194077877291,0.8412754357449292,0.5444657595419177
0.7747564316322378,0.43657005888603584,0.9964914051180241,0.4232943200708458,0.578664545369916,1.060553330781833,0.5268776481472037,1.2150269106665126,0.6490027038701303,1.1984533069621568
0.6819450186421158,1.1425589984899778,0.8996328990472147,0.40643704267108605,0.9225184560770384,1.2372761293149446,1.0562012797930613,0.37429722348554473,0.30476163882203133,1.0136057941597607
