replicate_1,replicate_2,replicate_3,replicate_4,replicate_5,replicate_6,replicate_7,replicate_8,replicate_9,replicate_10,replicate_11,replicate_12,replicate_13,replicate_14,replicate_15,replicate_16,replicate_17,replicate_18,replicate_19,replicate_20,replicate_21,replicate_22,replicate_23,replicate_24,replicate_25,replicate_26,replicate_27,replicate_28,replicate_29,replicate_30,replicate_31,replicate_32,replicate_33,replicate_34,replicate_35,replicate_36,replicate_37,replicate_38,replicate_39,replicate_40,replicate_41,replicate_42,replicate_43,replicate_44,replicate_45,replicate_46,replicate_47,replicate_48,replicate_49,replicate_50,replicate_51,replicate_52,replicate_53,replicate_54,replicate_55,replicate_56,replicate_57,replicate_58,replicate_59,replicate_60,replicate_61,replicate_62,replicate_63,replicate_64,replicate_65,replicate_66,replicate_67,replicate_68,replicate_69,replicate_70,replicate_71,replicate_72,replicate_73,replicate_74,replicate_75,replicate_76,replicate_77,replicate_78,replicate_79,replicate_80,replicate_81,replicate_82,replicate_83,replicate_84,replicate_85,replicate_86,replicate_87,replicate_88,replicate_89,replicate_90,replicate_91,replicate_92,replicate_93,replicate_94,replicate_95,replicate_96,replicate_97,replicate_98,replicate_99,replicate_100
0.43513292883861965,0.30784267656339637,1.0082631959290227,0.28158614482564204,0.41704190790094986,0.769081785136218,0.4418673247187429,1.2158221611532198,1.20650139829948,0.8042265141320166,0.511705683735906,1.1650900684070433,1.2268003285106595,1.052585679579813,0.5906041665812917,1.077518922106303,0.8795576968917366,0.771296047654139,1.0425951162883833,0.37786680122241756,0.922702994208898,0.3426254830513672,0.8033711897497718,0.6834722327556344,0.31725591396736785,0.536519548927123,0.39122354337314946,0.8614636112256608,0.5463576135132884,0.6813017063410146,0.8219958782835928,0.881375326048251,1.0999593305032054,0.33061540516960175,0.37328377929894685,0.8492992870063887,0.4486316138618691,0.4999728908688297,0.37384602670581746,0.2560470431839784,0.6436355202774421,0.6990785141348759,0.5544904243540304,1.0335015025879088,0.49399530235247224,0.7687478471147094,0.5181432296119208,0.5448172383467669,0.5494231248031066,0.8815443786761603,0.898256954077822,0.6025292413005173,0.9532800540422505,1.0329236142575724,0.9342090751884866,0.45117523228887946,0.7834802087447829,0.8212129177515172,0.30709907844517637,0.4797162836832317,0.28879945472888746,0.2591655501838165,0.6190177324111727,0.3790364088894249,0.31560076494502953,0.7928781323608052,0.9180194525125599,1.2466832779346797,0.2878201365520353,0.8270204016905583,0.9702679239473956,1.0662278518628003,0.44128915669651436,1.0382752081708295,0.7490361729040813,0.6744928326765351,0.6683630384287931,1.1779006298620271,1.0136152989616567,0.6150836732844007,1.163578011402695,0.8264055514536334,1.195629677748997,0.5151232614457395,0.9369274167743025,0.7666642598438743,0.26917291074989824,1.0307327300286697,1.0348829833877944,0.2731106684677922,0.6236408184666985,1.222095993212311,0.7712677538240658,1.1612343103146714,0.4217891094777668,0.2872538806141961,0.443700292785702,0.4343682380196938,0.6012170196384881,0.7643832465110202
0.7919009473783581,1.2191026301408114,0.2745869164588015,1.1862122462436897,0.41761921628831766,0.729181877629731,0.5733715621155208,0.682497878330132,0.987508359459007,0.25522961354291274,0.4969787990719998,0.78302886724614,0.3607205933263157,0.8220486433693008,0.321711888847651,1.0145277946547178,0.30433203482290383,1.2260138232792137,1.1578987937796192,1.0155467505158609,1.0466813971913722,0.9983843496762314,0.75313247255154,1.2471823539029505,0.3449179368216697,1.0526403123529295,0.8208774168394762,0.9284999682926378,1.188315728651316,0.629040485383035,1.0554323292999863,0.6763983568016225,0.44624571670616564,1.1895685890251657,0.7685616886657339,0.7637078552153048,1.0333872199958383,0.32336406745960267,0.32053563759295656,0.7338602188643114,0.7234356593750214,0.8276130806371337,1.2329468795547007,0.2605132245416535,1.216734227535108,0.3011655064454759,0.565668481164066,0.6045482088286074,0.35015499750676693,0.7929404444893278,0.4223863621051662,0.9726835744744866,0.652526355490142,0.6926548482604331,1.1324411913475818,0.3300634025289656,0.8463935996924615,0.9953977391415395,0.3605431663085805,0.44957161589593875,0.43677252823112933,0.4513991027938874,0.38551687356075404,0.6803164280423909,0.9406153123866363,1.0828935948872296,0.4266823141763052,1.0007902311797876,0.3730521235903249,0.4711476101106934,0.9372830044131277,1.2382621151431867,0.6574052716113488,0.5090351441033472,1.1815350491552619,0.5593242243582229,0.964153146392174,1.0783781456016461,0.5082643578871635,1.162584217924823,0.775360481819498,1.0420031261301959,0.692937121734436,0.7450559456545849,0.5440033885949531,0.9860173683653359,1.022497846096314,0.46500476827002857,0.4500089211127476,0.6230070998785607,0.5829120962314033,0.8675573132096185,0.42209985264986216,1.070627393419037,0.528713715141149,0.2763473321939176,0.4583836790088254,0.6930759329334488,1.0872399995154594,0.8387594635650095
1.1229458358764082,1.1337858849634257,0.27212355152899725,0.3019712836514724,0.28667142693354297,0.2756420658064357,0.476656402226988,0.5618161330852596,0.6032514085020642,1.0109907600280938,1.1562545805210367,0.407954822835348,0.6725484283119446,0.7626677259564164,0.659628894895232,0.8235289514555733,0.9986452341262,0.3755502147626534,1.1937015928202208,0.25001163475536614,0.500467898792499,1.164548663848559,0.4438630679368927,0.8090592849466022,1.2488926120332906,1.2472378999036027,0.4352703553833237,0.5675497002575884,1.068740229484051,1.1650607325172224,1.010160929790159,0.798145202728022,0.3755497898984771,1.005133617445196,0.4958474424934003,0.5381845259595295,1.1592526944369923,0.9131462489752088,1.1594295036858764,0.37324745813255145,1.1045473932021803,0.8209070537521448,0.8927774134799279,1.0118898943774841,1.208138119804496,0.48285855687609425,0.37525123109620795,0.8145940812903215,0.5217175988981797,0.3793806169667009,1.122394563354815,0.5692252977861885,1.1700400525459036,0.7352667423426216,0.45351110833188646,0.7244531798445233,0.6160282657465153,0.6289559098125076,0.4693893891962463,0.28778450659567967,1.0812458050899425,1.2090241759729659,0.7683996266330652,0.5247050328071436,0.8224077259677651,0.37508890983640353,0.8302285321991417,0.8947199773818176,1.2363499229441621,0.5191197526380104,0.34575419866335766,0.6388514964741164,1.1869492539086954,0.958676719965507,0.8333329099885175,0.5306355798765158,1.1112322272603858,0.572978733363808,0.7307861681797273,1.0305218027570218,0.9749102718360844,0.5743136638755806,0.8492935663104787,1.0965344931234053,0.8098931015359494,0.8068444131345626,0.4209448935675858,0.9656355505577624,0.38084236134881977,0.3987882838491529,0.42615391250286005,1.2314157218336639,0.5554316926830323,0.37794994091976486,0.4088526919439558,0.9891246671365462,0.9113039622868667,0.4157490153884549,0.316797077262172,1.039868107379743
0.9822248864095612,1.177752283195213,0.5736102191495412,0.7912963353010705,0.9864020150656405,0.5912478276261564,0.6049963058319373,0.7561418628402441,0.5465355812876552,0.28531135494023907,0.4995461998495061,0.9458991181688025,0.2920246751714053,0.5434888232081216,0.5612174950633936,1.206047143611933,0.5675867952611167,0.266947664889581,1.2101356044054472,0.6665658284822922,0.8748740996069989,0.6840209727087588,1.1088167711681547,0.5711621526359535,0.5766392494259109,0.2800260053293928,0.5286430631150364,1.09810923501563,1.233567206513663,0.5011692675484013,0.4038999046937737,0.42464718589632955,1.2134799474743274,0.8366239182836627,0.6081397165291444,0.25646435778971055,0.6202321856845767,0.8453663701568727,0.4401287663187057,0.5576790894779485,0.5900043860598921,0.5824266921743652,0.9676761577934996,1.1433044937881227,0.4976316430714387,0.7420017294320828,0.9055099718461126,0.5023227442637452,1.0659557894152067,0.625821219007941,0.8631162390692415,1.1559116712346476,0.9002550710936615,1.0279094067485368,1.123361117841438,0.2599692347345185,1.0571070203195128,0.552767607617425,0.7143502498821417,0.8933697250697605,1.0167683563383356,0.8634018465221711,0.3626092293492207,1.137751524671688,0.654519524458235,0.3797829657226113,1.1540349864545592,0.6052896432193188,0.5652167373772861,1.0531330889362458,1.1725724049058002,0.2974156361400849,0.6272519857156954,0.4648546064249981,0.7883841868964332,1.2222297092163577,0.40468484818486117,0.48725436365713726,1.2420159693968356,1.0054372725155811,0.6860482979725878,0.9661645381776112,0.7263382934943662,0.7551657115227325,0.5509190731654188,1.1790208857168012,0.29390461363063725,1.0500544079513714,0.925811635742733,0.8083844775702219,0.8572666701014879,0.5877559871322291,0.5714624779478045,1.2479151344122879,0.44566629562534243,0.5680097048142981,1.161256151834288,1.232044622786384,1.1923435076713575,0.9062398932483586
1.0565611478614496,1.2449078226464354,0.7386431904046658,0.9590605194509164,0.9138045276218051,0.6301956187858571,0.31942384274609337,0.6895116886329101,0.5997032297458496,0.9957337827312321,0.521949726128631,1.0432613504382544,0.9899041207669304,1.1817537194328165,0.9271206397350094,0.4504745155284028,0.2501346930044853,1.020158211757096,0.7714596387214719,0.7725101810855884,0.8217459831437487,0.508711642155441,0.9269407829968374,0.47011132590475313,0.9981839120488464,1.147365865790932,0.4687098003235832,1.1971614629002478,0.509670838950414,1.094212325286143,0.3992494697414739,0.5459320294366161,0.3580445593764071,1.0784386709389908,1.2395053333843224,0.7462392219008139,1.001278924373767,0.6651456539927457,1.0712501545597042,1.1760595598182655,1.1196496848121713,0.5655331806631355,1.2266176373150093,0.6828399210571723,0.5980519554773205,0.5602352837447048,0.28979712733565255,1.165289940379274,0.6283156071652595,0.34914611227762393,0.40720388355695425,0.37663712551837436,0.34041897779166075,0.6323633310616279,0.3097622741783844,0.3347661544263332,0.7732862493002498,0.7093460101728227,0.6832509323090279,0.5125102904831657,0.6006426914571469,0.5116713666375065,1.1839874185126171,0.2905857121346951,0.6136114491900638,0.8068183602783076,0.5701811674284386,0.29916082915504816,0.36530109033904934,0.29414556208745546,0.8184722021568196,1.0511715032953248,0.9140741211998341,0.290330161051513,0.7044827329553567,0.40336482741574564,0.7015470228174244,0.5126336123660736,0.9366504233540373,0.856719579782232,0.8800345775424382,0.38541884981782804,1.182846221360299,0.9980347393415887,0.4171343148693072,0.6279683556412842,0.9036986929050792,0.5961072407823951,0.8098831655769838,1.1673489015067489,0.7266241605086289,0.9530316999741315,0.4096299332527641,0.5085842215527738,1.2229773804203048,1.0463001859676635,0.6537566104783465,0.3462464911407164,1.236316842272013,0.858758325129553
0.9087833667107174,0.4238952492194873,1.0204074178077933,1.1209691237460855,0.7246308757498139,0.6488227808969005,0.7690597909082704,0.3556646842617439,1.024653531181182,0.4524805601652374,1.0093982624179638,0.5667616770675267,1.1680765521991505,0.6470150412371917,0.8557792494526903,0.3592642103096214,0.7611291392372298,1.0571555373648827,1.2273079079915037,0.3046344200009723,1.0828303767882712,0.6844033190066098,1.0879083748518035,0.6005205342861618,1.0566650530268165,0.872630533598658,0.4328377798688171,1.1348551176960044,1.219723632797977,0.7340205725094041,0.5181743677449133,0.9138244748527251,0.7284910701071892,0.3301867568121133,0.9343142489253448,0.5356259885622431,1.146995289364411,0.6721922338806781,0.7946308711071358,0.41169455327398685,0.3381344309766915,0.3566236189365979,0.6272017824576387,0.7855424730977982,1.145555740873885,0.4317635977611942,0.8476823355234591,0.5156855648662635,0.3383969671467584,0.8729540441833817,1.2123380574812068,0.4285197892725987,1.1978565672536607,0.6931273453229145,1.1385992804371523,1.0576258695629752,0.36674790276879554,1.0679634943491536,1.049691862002791,0.3023471784313131,0.6268106277742125,0.3169910943958476,0.433579627355146,1.1637274940064593,0.4668142759291083,1.196378653358371,0.9202539760443592,0.2810568760351556,0.3569912611746233,1.24209218702882,0.6137255211356842,0.8543807190828081,0.5050872224213981,0.4511365425903773,0.45928776153011985,0.9833279087168623,0.6580200912850811,0.754421039715213,1.0913567713051986,0.8767838170518446,0.5905759374211187,0.5412937472055053,0.32608472676550726,0.3889599052489162,0.6571737385988753,0.713675805773178,1.0239361288236721,0.42260911290227454,1.0396736137927558,0.6414797303340157,1.1157009923240038,0.4726036365412377,0.45518283339516075,0.9742049128083701,0.40311344577219843,0.6817328238428492,0.45774927301219037,0.8392117234526204,0.3385681738250801,0.6617820274857746
0.9422765645178525,0.6462420189026588,0.9332953766065052,0.9640869321324278,1.094170448969197,0.8301723692273323,0.3176125635922149,0.8908263146902062,0.9113706110704144,1.2080734801193802,0.69973984245054,1.1071792569987529,0.5300373295504894,0.3370927667957715,0.61459372819754,1.1039619669554221,0.2968519085276031,0.37020722912057624,1.0073102071344389,1.2230781629723328,1.1560870604812605,0.973447817850001,1.1087642793494723,0.6225332737595508,1.1080232710072293,1.2233826191648212,1.075710951560667,0.9890669759393725,0.6812338697915579,0.7640954425512597,0.6110747263410372,1.2153027236304,0.8355637287933019,0.7268388777331244,1.1989806670470013,0.9846083007105351,1.0961242105302316,1.0350639210464312,0.3278565196087696,1.2158323197183325,1.0267984372086307,0.6167983206462684,1.0518401684528058,0.7269833926176538,1.2166222208961075,0.7541328419184383,1.1196958848516338,1.1458157315601947,0.5922255247789046,0.6968741952004389,0.7683654633353206,0.7430301251588023,0.5085572636402459,0.6261904687696221,0.5790737794607279,1.0214733448596065,0.37906512482906296,1.1799217631456647,0.9894746538841134,0.48097931052806364,0.7835544335535795,0.27819134044722216,0.5027658599511641,1.0829941385530004,0.9196112565375176,0.6649977583707543,0.4379035887984165,0.8041812554487988,0.9694599676699719,0.3803516797147918,1.0065385834953067,0.44854285886820167,0.3770335759732317,0.4286288767542995,0.2537196608180592,0.25041028943917487,0.9374648040497281,0.9940494512285778,0.6648476065605458,0.8880032352162481,0.5511590197854453,0.3947106361365199,0.7511197008253482,0.5024138129765602,0.48227336479050076,0.3385223152147284,1.0638291315928432,0.2526321555795882,0.9888050500786865,1.0949503772726041,0.28210958048205825,0.5112001712739129,1.0385518420082565,1.1580348763357216,0.5192704243052076,0.7029981008299638,0.8987469372366542,0.8764638552540559,0.541272522255737,0.7238084349601387
1.0991956515653194,1.0082384757040912,0.6959027063767483,1.0517280830697917,1.0556701529500532,0.7836025467268785,1.0503565078223616,0.4660381825095996,0.43519556786746794,0.6179407513020845,1.026710556955181,1.1561432547657664,1.108341676799121,0.8670665161178013,0.4678925542549901,0.6891498166337483,0.5261695578208995,0.5155828329586061,0.4116714362369619,0.47612533124967193,0.2621567714773868,0.259054161580371,0.9983558536657398,0.318713677723961,1.2476282974021564,0.7150095175264276,0.5357075676608903,0.527464679724954,0.5975187953137546,0.558468281489484,0.6584555814084826,0.3004167736022092,0.7913744209074383,0.8800931268616634,0.3925565550331156,0.2739462652704835,0.4328133885392259,0.44571264009964906,1.2054481914380675,0.4557943769894217,1.0975476330547362,0.34949466887296465,0.6845309633044954,0.6392086186234388,0.693439102836044,0.5728097934478503,1.1408321482896335,0.35347506364658465,1.23138333424128,1.0279849715709368,0.322898451871655,0.3319384390381461,0.5872124904062858,0.61734051527728,0.5645876334140665,1.165138820404896,0.7868591465026183,0.7950834128598901,0.6763182939907013,1.0519139528361265,0.25024100468513455,0.49474507963692727,0.6566365268849704,0.5475707164408155,1.2206680277938706,0.576942100254695,0.8747953987187252,1.0120327210390512,1.1045686640326409,1.0460685253969375,0.507365458401634,0.7448284566214202,0.3085366000800501,0.5877479967348472,0.49150622685606127,0.8461826694023769,0.49986746525792936,0.7532192071829621,1.0178609231258553,0.8787213870255821,0.8282297861695137,1.0612305584013577,0.9369524413854383,0.9817760950376724,0.7848009769191681,0.8589991110519285,0.7435091826606,0.7009036530931482,0.875211533857515,0.2502408745178665,0.8938679275551263,0.761902121269624,0.4171958545472684,0.48568711433070944,0.840589657738585,0.7628826025095737,1.1211870463503177,0.7880795428740542,0.6224006660353562,0.6645208293901811
0.49966800885918594,0.9460206180537922,0.5236266662816659,0.5894501925428061,0.8353543643967521,0.8579050927934446,0.483712081910433,0.8695879548978296,0.42410933533408435,0.5769316163380791,0.31536615756438524,0.5269044873778089,0.5422182304618978,0.3638383934766014,1.238035966155592,1.0969688542070606,0.9569764874557162,0.2675523633666289,0.72690010646797,0.5541987196362809,0.9240199190587927,0.8394539894846972,0.6892106012497173,0.6195741994267732,0.49149648525686784,1.0973879305713736,1.1771237818644493,0.5316160421056317,0.30034952696935324,0.8230422006190157,0.9296972168333453,1.140384320855266,0.3360321570329432,1.0786529061182892,0.6321394748325693,0.8348278113057909,1.2062918815133612,1.0702533189448897,0.4969611669918925,0.9915661084668296,0.43181765283733875,1.0165959447120516,1.1195336718149798,1.1374245353703603,0.5709970456408978,0.5081076431734147,0.6990377603699617,0.9065627023996523,0.8796835952592029,0.47047048099936983,0.8768329044150672,0.44598018470176193,0.652260413683542,0.7759465769014594,0.7620885766986639,1.1045154359107494,1.1865702180708393,0.9114662053236519,0.5837042075756299,1.1014891816465466,0.49124433603802786,1.1314858195889106,0.6331644685591258,1.0392906546771048,0.42571524583682585,0.8566893231978858,0.5864503518175102,0.7873791904438551,0.5069522995084699,0.6447753167716829,0.9435098370463204,0.9923102455337244,0.5554134985427513,0.6684494971754581,0.7597231716035652,1.1659430039540524,0.8902509149522763,0.3177963958281126,0.29050917294132184,0.8037282313983612,0.7481296741839804,0.47264923522678537,1.041906538422237,0.41473400888772405,0.44882853028647995,0.538211968448106,0.4553681846899853,0.6024327315388416,1.2363821716288923,0.4185146434591842,1.012948878511561,0.5696181255080712,0.2784573918439225,1.158258554677066,0.8601785762366418,0.9630314563751039,0.9983188011224908,0.9121858857118336,1.026391368652726,1.0921660300613831
0.7394249636431405,0.40389590633985506,1.2471245001577111,1.0648251137465121,1.1182712805132586,1.0148832615421282,0.7900119146045106,0.9002010923981534,0.3483956497133973,0.3988880503324447,0.7375711936733843,1.2335214727152222,1.1607701616439152,0.5952231428016921,0.7040016211961149,1.1430902051954148,0.31268962162186587,0.5433086107805647,0.968331175372004,0.5539425122550273,0.301835799119729,0.8632916848873791,0.8605467550154245,0.7142385197392249,0.2903508268596997,0.31239406859827723,1.219926525345191,1.213360320446038,0.3027652578596026,0.5752111962762113,0.3066804321658354,0.8268812013112085,0.30702691400361937,1.0334695600492676,0.8047318032823543,1.1914742375060654,0.6266764404294625,0.8987471138950182,1.1096453453526065,0.7966772648973117,0.6803465323722004,1.216274297748186,0.4306575413113032,1.1439335106699904,0.776094013251542,0.7139854174403808,0.7093036882130738,1.1569855184382436,0.6661609464061578,0.4145660584293349,0.5031989070128102,1.1937663822120144,0.30122429640431325,1.0587994445011506,1.1906901877232317,0.9331755632398181,0.5583521216761987,1.1532736222389142,0.5664687840614986,0.7330662451933027,0.45823180860821444,0.6659136542975095,1.0446628923978891,0.28121356033874756,0.8471166200155034,1.1804486005450312,0.46120825858795167,1.0907850719391146,0.27090951233523497,0.7422161832874669,0.2897112075722472,1.0204117870686438,0.40766102679690797,0.7585388914977079,0.6299599522597525,0.537934094093219,1.127489241731488,0.9735807004399809,0.372911182542245,1.236414018482889,0.8295363691499811,0.9674035554052103,0.8330186474441363,0.6013559346549268,0.7584059766446271,0.41030903951556885,0.9872276772498267,0.8049098338254089,0.7835897301104087,0.2804235396540856,1.009486569188307,0.41762156384058446,0.8793549426289384,0.559481579194867,0.40397412974382907,0.5235028658297071,1.1187572305365872,0.36618077501189095,0.8459268121167338,0.48000045254839985
